name,type_of_food,address,city,outcode,postcode,URL,rating
Bengal Brasserie,Curry,6 Huddersfield Road,Brighouse,HD6,1JZ,http://www.just-eat.co.uk/restaurants-bengalbrasserie-hd6/menu,5
Bengal Brasserie,Curry,79 Springbank Road,London,SE13,6SS,http://www.just-eat.co.uk/restaurants-bengalb/menu,5
Bengal Brasserie,Curry,7 Bedford Place,Southampton,SO15,2DB,http://www.just-eat.co.uk/restaurants-bengalbrasserieso15/menu,5
Bengal Brasserie,Curry,162 Stanley Road Teddington,Middlesex,TW11,8UD,http://www.just-eat.co.uk/restaurants-bengalbrasserie-tw11/menu,5
Bengal Chaa,Curry,1219 Pershore Road,Birmingham,B30,2YT,http://www.just-eat.co.uk/restaurants-bengalchaa-b30/menu,5
Bengal Clipper,Curry,39 Broad Street,Stamford,PE9,1PX,http://www.just-eat.co.uk/restaurants-bengal-clipper/menu,4
Bengal Cottage,Curry,80a Lee Lane,Horwich,BL6,7AE,http://www.just-eat.co.uk/restaurants-bengalcottage-bl6/menu,5
Bengal Cottage,Curry,19 High Street Old Harlow,Essex,CM17,0DN,http://www.just-eat.co.uk/restaurants-bengalcottage/menu,5
Bengal Cottage,Curry,80a Lee Lane,Horwich,BL6,7AE,http://www.just-eat.co.uk/restaurants-bengalcottage-bl6/menu,5
Bengal Cuisine,Curry,4 Loyal Parade,Brighton,BN1,5GG,http://www.just-eat.co.uk/restaurants-bengalcuisine-bn1/menu,5
Bengal Delight,Curry,207 Hagley Road,Birmingham,B16,9RE,http://www.just-eat.co.uk/restaurants-bengaldelight-b16/menu,5
Bengal Delight,Curry,8 The Parade,Watford,WD19,5BL,http://www.just-eat.co.uk/restaurants-bengal-delight-watford/menu,5
Bengal Delight,Curry,8 The Parade,Watford,WD19,5BL,http://www.just-eat.co.uk/restaurants-bengal-delight-watford/menu,5
Bengal Dynasty Fine Indian Cuisine,Curry,84-86 Guildford Street,Chertsey,KT16,9AD,http://www.just-eat.co.uk/restaurants-bengaldynasty-kt16/menu,5
Bengal Dynasty Fine Indian Cuisine,Curry,84-86 Guildford Street,Chertsey,KT16,9AD,http://www.just-eat.co.uk/restaurants-bengaldynasty-kt16/menu,5
Bengal Express,Curry,13a South Lane,Hampshire,PO8,0RB,http://www.just-eat.co.uk/restaurants-bengalexpress-po8/menu,4
Bengal Forest Indian Restaurant,Curry,The Forest Of Bere Hamledon Road,Portsmouth,PO7,6PP,http://www.just-eat.co.uk/restaurants-bengalforest-po7/menu,4
Bengal Heritage,Curry,121 Gladstones Street,Darlington,DL3,6LA,http://www.just-eat.co.uk/restaurants-bengalheritage-dl3/menu,5
Bengal Hut,Curry,30 Whitaker lane,Prestwich,M25,1FX,http://www.just-eat.co.uk/restaurants-bengalhut-m25/menu,5
Bengal Indian Cuisine,Curry,153 Tottenham Lane Crouch End,London,N8,9BT,http://www.just-eat.co.uk/restaurants-bengal-n8/menu,5
Bengal Kitchen,Curry,84 St Helens Street,Ipswich,IP4,2LB,http://www.just-eat.co.uk/restaurants-bengalkitchen-ip4/menu,5
Bengal Lancer,Curry,84 Longbridge Road,Essex,IG11,8SF,http://www.just-eat.co.uk/restaurants-bengallancer/menu,4
Bengal Lancer,Curry,84 Longbridge Road,Essex,IG11,8SF,http://www.just-eat.co.uk/restaurants-bengallancer/menu,4
Bengal Lancer,Curry,165 Queen Street,Withernsea,HU19,2JR,http://www.just-eat.co.uk/restaurants-bengal-lancer/menu,5
Bengal Lancer,Curry,253-257 Kentish Town Road,London,NW5,2JT,http://www.just-eat.co.uk/restaurants-bengal-lancer-nw5/menu,5
Bengal Lancer,Curry,253-257 Kentish Town Road,London,NW5,2JT,http://www.just-eat.co.uk/restaurants-bengal-lancer-nw5/menu,5
Bengal Lounge,Curry,31-33 Princes Avenue,Hull,HU5,3RX,http://www.just-eat.co.uk/restaurants-bengallounge-hu5/menu,5
Bengal Lounge,Curry,12 Union Street,Merseyside,PR9,0QE,http://www.just-eat.co.uk/restaurants-bangallounge-pr9/menu,5
Bengal Massalla,Curry,Beauchamp Industrial Park,Tamworth,B77,5BZ,http://www.just-eat.co.uk/restaurants-bengalmassalla-b77/menu,5
Bengal Naz,Curry,3 Manor Road,Wallington,SM6,0BW,http://www.just-eat.co.uk/restaurants-bengal-naz-wallington/menu,5
Bengal Naz,Curry,3 Manor Road,Wallington,SM6,0BW,http://www.just-eat.co.uk/restaurants-bengal-naz-wallington/menu,5
Bengal Paradise,Curry,3 Manor Farm Road,Southampton,SO18,1NN,http://www.just-eat.co.uk/restaurants-bengalparadise/menu,5
Bengal Pavillion Indian Home Dining,Curry,58 Morrish Road,London,SW2,4EG,http://www.just-eat.co.uk/restaurants-bengalpavillion-sw2/menu,4
Bengal Pavillion Indian Home Dining,Curry,58 Morrish Road,London,SW2,4EG,http://www.just-eat.co.uk/restaurants-bengalpavillion-sw2/menu,4
Bengal Pavillion Indian Home Dining,Curry,58 Morrish Road,London,SW2,4EG,http://www.just-eat.co.uk/restaurants-bengalpavillion-sw2/menu,4
Bengal Quay,Curry,1 Beaufort Court ,London,E14,9XL,http://www.just-eat.co.uk/restaurants-bengalquay-e14/menu,5
Bengal Raj,Curry,18-20 Boulevard,WestonSuperMare,BS23,1NA,http://www.just-eat.co.uk/restaurants-bengalraj-bs23/menu,4
Bengal Regency,Curry,18 Main Street ,Derbyshire,S44,6JF,http://www.just-eat.co.uk/restaurants-bengalrecency-s44/menu,5
Bengal Regency,Curry,18 Main Street ,Derbyshire,S44,6JF,http://www.just-eat.co.uk/restaurants-bengalrecency-s44/menu,5
Bengal Relish,Curry,3b Bilston Street,Willenhall,WV13,2AW,http://www.just-eat.co.uk/restaurants-bengalrelish/menu,5
Bengal Restaurant,Curry,62A Porchester Road,Bayswater,W2,6ET,http://www.just-eat.co.uk/restaurants-bengal-indian-bayswater/menu,5
Bengal Restaurant,Curry,62A Porchester Road,Bayswater,W2,6ET,http://www.just-eat.co.uk/restaurants-bengal-indian-bayswater/menu,5
Bengal Spice,Curry,465A Blackburn Road,Bolton,BL1,8NN,http://www.just-eat.co.uk/restaurants-bengla-spice-bl1/menu,4
Bengal Spice,Curry,71 Gales Drive,Crawley,RH10,1QA,http://www.just-eat.co.uk/restaurants-bengal-spice-crawley/menu,4
Bengal Spice,Curry,177 Junction Road,BurgessHill,RH15,0JW,http://www.just-eat.co.uk/restaurants-bengalspice-rh15/menu,5
Bengal Spice,Curry,1 Queens Road,Clevedon,BS21,7TH,http://www.just-eat.co.uk/restaurants-Bengal-Spice-bs21/menu,5
Bengal Spice,Curry,15 Station Road,Redcar,TS10,1AH,http://www.just-eat.co.uk/restaurants-bengalspice-ts10/menu,5
Bengal Spice,Curry,143 Street Lane,Leeds,LS8,1AA,http://www.just-eat.co.uk/restaurants-bengal-spice-leeds/menu,5
Bengal Spice,Curry,245 West End Lane,WestHampstead,NW6,1XN,http://www.just-eat.co.uk/restaurants-bengalspicenw6/menu,5
Bengal Spice,Curry,13 Lansdowne Way,London,SW8,1HL,http://www.just-eat.co.uk/restaurants-bengalspice-sw8/menu,5
Bengal Spice,Curry,138 Bellegrove Road,Welling,DA16,3QR,http://www.just-eat.co.uk/restaurants-bengal-spice-da16/menu,5
Bengal Spice,Curry,13 Lansdowne Way,London,SW8,1HL,http://www.just-eat.co.uk/restaurants-bengalspice-sw8/menu,5
Bengal Spice,Curry,245 West End Lane,WestHampstead,NW6,1XN,http://www.just-eat.co.uk/restaurants-bengalspicenw6/menu,5
Bengal Spice,Curry,177 Junction Road,BurgessHill,RH15,0JW,http://www.just-eat.co.uk/restaurants-bengalspice-rh15/menu,5
Bengal Spice,Curry,6 St Brelades Place,JerseyFarm-StAlbans,AL4,9RG,http://www.just-eat.co.uk/restaurants-bengalspice-al4/menu,5
Bengal Spice,Curry,12 Forest Road,Essex,IG10,1DX,http://www.just-eat.co.uk/restaurants-bengalspice-ig10/menu,5
Bengal Spice,Curry,167 New Road,Essex,RM13,8SH,http://www.just-eat.co.uk/restaurants-bengalspice-rm13/menu,5
Bengal Spice,Curry,Unit 7,Stocksbridge,S36,1DH,http://www.just-eat.co.uk/restaurants-bengalispices36/menu,5
Bengal Spice,Curry,16 The Central Precinct ,Hampshire,SO53,2GB,http://www.just-eat.co.uk/restaurants-bengalspice-so53/menu,5
Bengal Spice,Curry,8 Montagu Terrace,Edinburgh,EH3,5QX,http://www.just-eat.co.uk/restaurants-bengalspice-eh3/menu,5
Bengal Spice,Curry,604 Holloway Road,London,N19,3PH,http://www.just-eat.co.uk/restaurants-BengalSpiceN19/menu,5
Bengal Spice,Curry,354 Moston Lane,Moston,M40,9JS,http://www.just-eat.co.uk/restaurants-bengal-spice-m40/menu,5
Bengal Spice,Curry,22-24 Norfolk Street,Wisbech,PE13,2LF,http://www.just-eat.co.uk/restaurants-bengalspice-pe13/menu,5
Bengal Spice,Curry,71 Albermarle Avenue,Gosport,PO12,4HS,http://www.just-eat.co.uk/restaurants-bengalspice-po12/menu,5
Bengal Spice,Curry,106 Birley Spa Lane Hackenthorpe,Sheffield,S12,4EJ,http://www.just-eat.co.uk/restaurants-bengalspices12/menu,5
Bengal Spice,Curry,35 North Street,Droitwich,WR9,8JB,http://www.just-eat.co.uk/restaurants-bengalspice-wr9/menu,5
Bengal Spice (Crook),Curry,82A Hope Street,Crook,DL15,9HT,http://www.just-eat.co.uk/restaurants-bengalspice-dl15/menu,5
Bengal Spice Exclusive Indian Takeaway,Curry,122-124 High Street,Essex,CM7,1JZ,http://www.just-eat.co.uk/restaurants-bengalspice/menu,5
Bengal Spice Fine Indian Cuisine,Curry,124 Town Hill Road,Cockett,SA2,0UU,http://www.just-eat.co.uk/restaurants-bengalspice-sa2/menu,4
Bengal Spice Indian Takeaway,Curry,73 Canterbury Road,Folkestone,CT19,5NL,http://www.just-eat.co.uk/restaurants-bengalspiceindiantakeaway-ct19/menu,5
Bengal Spices,Curry,14 The Arcade,Hatfield,AL10,0JY,http://www.just-eat.co.uk/restaurants-bengalspices-al10/menu,5
Bengal Style Tandoori,Curry,127 Church Street,TyneAndWear,SR6,0DT,http://www.just-eat.co.uk/restaurants-bengalstyletandoori-sr6/menu,5
Bengal Takeaway,Curry,5 Wincherster Street,Andover,SP10,2EA,http://www.just-eat.co.uk/restaurants-bengal-takeaway-andover/menu,5
Bengal Tandoori,Curry,63 Maidstone Road,Sidcup,DA14,5HB,http://www.just-eat.co.uk/restaurants-bengal-tandoori/menu,5
Bermondsey Tandoori,Curry,206 Jamaica Road,Bermondsey,SE16,4RT,http://www.just-eat.co.uk/restaurants-bermondseytandoori-se16/menu,5
Best Of Curry,Curry,57 High Street Hornchurch,Hornchurch,RM11,1TP,http://www.just-eat.co.uk/restaurants-bestofcurry-rm11/menu,5
Best of Curry & Tandoori,Curry,69 Bryant Road,Strood,ME2,3ES,http://www.just-eat.co.uk/restaurants-bestofcurryandtandoori/menu,5
Best of India,Curry,431 Roman Road,London,E3,5LX,http://www.just-eat.co.uk/restaurants-thebestofindia-e3/menu,5
Bhajee,Curry,1 Steyning Road,Birmingham,B26,1HH,http://www.just-eat.co.uk/restaurants-bhajee-b26/menu,5
Bhaji,Curry,73 Newbottle Street,Durham,DH4,4AR,http://www.just-eat.co.uk/restaurants-bhaji-dh5/menu,5
Bhaji,Curry,613 West Derby Road,Liverpool,L13,8AQ,http://www.just-eat.co.uk/restaurants-bhaji-l13/menu,5
Bhaji,Curry,664a Western Boulevard,Nottingham,NG8,5GN,http://www.just-eat.co.uk/restaurants-bhaji-ng8/menu,5
Bhaji Fresh,Curry,200 Knutsford Road,Latchford,WA4,1AU,http://www.just-eat.co.uk/restaurants-bhajifresh-wa4/menu,5
Bhaji's,Curry,80 Main Street,Lennoxtown,G66,7DA,http://www.just-eat.co.uk/restaurants-bhaji-g66/menu,5
Bhaji's,Curry,41 Bristol Road,Gloucestershire,GL1,5SA,http://www.just-eat.co.uk/restaurants-bhajis-gl1/menu,5
Bhajis Indian Takeaway,Curry,76 Thames Avenue,Swindon,SN25,3NT,http://www.just-eat.co.uk/restaurants-bhajisindiantakeaway-sn25/menu,5
Bhajis Takeaway,Curry,2 The Parade,Chester,CH1,5HN,http://www.just-eat.co.uk/restaurants-bhajis-takeaway-saughall/menu,5
Bhaji's Takeaway,Curry,18 High View,Hatfield,AL10,8HZ,http://www.just-eat.co.uk/restaurants-bhajis-al10/menu,5
Bhaji's Takeaway,Curry,Mill Street,Stockport,SK6,1QH,http://www.just-eat.co.uk/restaurants-bhajistakeaway-sk6/menu,5
Bhangra Beat,Curry,151 Queen's Road,Essex,IG9,5AZ,http://www.just-eat.co.uk/restaurants-bhangra-beat/menu,5
Bhangra Beat,Curry,151 Queen's Road,Essex,IG9,5AZ,http://www.just-eat.co.uk/restaurants-bhangra-beat/menu,5
Bhangra Beat Indian Restaurant,Curry,108 High Road,London,RM6,6NX,http://www.just-eat.co.uk/restaurants-bhangrabeatindian-rm6/menu,4
Bhangra Beat Indian Restaurant,Curry,108 High Road,London,RM6,6NX,http://www.just-eat.co.uk/restaurants-bhangrabeatindian-rm6/menu,4
Bharat Bhavan,Curry,10 Lower Addiscombe Road,Croydon,CR0,6AA,http://www.just-eat.co.uk/restaurants-bharatbhavan/menu,4
Bharat Bhavan,Curry,10 Lower Addiscombe Road,Croydon,CR0,6AA,http://www.just-eat.co.uk/restaurants-bharatbhavan/menu,4
Bharat Restaurant,Curry,498-502 Great Horton Road,WestYorkshire,BD7,3HR,http://www.just-eat.co.uk/restaurants-bharat-restaurant-lidget-green/menu,5
Bhindis,Curry,166 Lewes Road,Woodlingdean,BN2,3LD,http://www.just-eat.co.uk/restaurants-bhindis-woodingdean/menu,4
Bhoj,Curry,314 Oxford Road,Reading,RG30,1AD,http://www.just-eat.co.uk/restaurants-bhoj-rg30/menu,5
Bhojan Indian Takeaway,Curry,3 Hawley Road,Dartford,DA1,1NP,http://www.just-eat.co.uk/restaurants-bhojanindiantakeaway-da1/menu,5
Bhujon Takeaway,Curry,12 Miswell Lane,Tring,HP23,4BX,http://www.just-eat.co.uk/restaurants-Bhujon-Takeaway-HP23/menu,5
Bibis Indian Cuisine,Curry,75 Lochend Road,Glasgow,G34,0JZ,http://www.just-eat.co.uk/restaurants-bibisindiancuisine-g34/menu,5
Biddick Hall Spice,Curry,14 Fielding Court,TyneandWear,NE34,9NG,http://www.just-eat.co.uk/restaurants-biddickhallspice-ne34/menu,5
Big Mama's,Curry,20 Edward Street,Lurgan,BT66,6DB,http://www.just-eat.co.uk/restaurants-big-mamas-silverwood/menu,2
Bikash Tandoori,Curry,2 Maldon Road,Essex,CM8,2AB,http://www.just-eat.co.uk/restaurants-bikashtandoori-cm8/menu,5
Bikash Tandoori,Curry,2 Maldon Road,Essex,CM8,2AB,http://www.just-eat.co.uk/restaurants-bikashtandoori-cm8/menu,5
Bilal Spice,Curry,18 Beancroft Road,Castleford,WF10,5BW,http://www.just-eat.co.uk/restaurants-bilalspicewf10/menu,4
Bilal Spice,Curry,18 Beancroft Road,Castleford,WF10,5BW,http://www.just-eat.co.uk/restaurants-bilalspicewf10/menu,4
Bilal Tandoori,Curry,156 High Street,Perthshire,PH3,1AD,http://www.just-eat.co.uk/restaurants-bilal-tandoori-auchterarder/menu,5
Bilal Tandoori,Curry,156 High Street,Perthshire,PH3,1AD,http://www.just-eat.co.uk/restaurants-bilal-tandoori-auchterarder/menu,5
Bilals,Curry,238 Tong Road,Leeds,LS12,3BG,http://www.just-eat.co.uk/restaurants-bilals-ls12/menu,5
Bilals,Curry,49 Market Street,Sheffield,S21,4EG,http://www.just-eat.co.uk/restaurants-bilalss21/menu,5
Bilal's,Curry,104 Unit 2 Rathgael Road,Bangor,BT19,1RS,http://www.just-eat.co.uk/restaurants-bilals-bt19/menu,5
Bilal's,Curry,86 Frances Street,Newtownards,BT23,7DY,http://www.just-eat.co.uk/restaurants-bilals-bt23/menu,5
Bilas Tandoori,Curry,4 Broad Street,Teddington,TW11,8RF,http://www.just-eat.co.uk/restaurants-bilastandoori-tw11/menu,5
Bilash,Curry,155 Wellingborough Road,Northamptonshire,NN1,4DX,http://www.just-eat.co.uk/restaurants-bilash-nn1/menu,4
Bilash Indian Takeaway,Curry,742 Knutsford Road,Latchford,WA4,1JW,http://www.just-eat.co.uk/restaurants-bilash/menu,5
Bill Quay Tandoori,Curry,78 Station Road,Gateshead,NE10,0UH,http://www.just-eat.co.uk/restaurants-bill-quay-tandoori/menu,5
Billal's Takeaway,Curry,103 Melton Road,Leicester,LE4,6QS,http://www.just-eat.co.uk/restaurants-billals-le4/menu,5
Billal's Takeaway,Curry,103 Melton Road,Leicester,LE4,6QS,http://www.just-eat.co.uk/restaurants-billals-le4/menu,5
Billericay Tandoori,Curry,17 Meadow Rise,Essex,CM11,2DN,http://www.just-eat.co.uk/restaurants-billericaytandoori-cm11/menu,4
Billingham Balti House,Curry,117 Station Road,Billingham,TS23,2RL,http://www.just-eat.co.uk/restaurants-billinghambalti-ts23/menu,5
Bilston Balti,Curry,7 Mount Pleasant,Wolverhampton,WV14,7LJ,http://www.just-eat.co.uk/restaurants-bilistonbalti-wv14/menu,4
Bilston Balti,Curry,7 Mount Pleasant,Wolverhampton,WV14,7LJ,http://www.just-eat.co.uk/restaurants-bilistonbalti-wv14/menu,4
Bindi,Curry,261 Whickham View,Newcastle,NE15,7HP,http://www.just-eat.co.uk/restaurants-bindi/menu,5
Bindis,Curry,3 Boughton,Cheshire,CH3,5AE,http://www.just-eat.co.uk/restaurants-bindis-ch5/menu,5
Bipash Tandoori,Curry,41 Cole Green Lane,WelwynGardenCity,AL7,3PP,http://www.just-eat.co.uk/restaurants-bipashtandoori-al7/menu,5
Birashwamys Est 1970,Curry,4 Broadway Market Fencepiece Road,Ilford,IG6,2JT,http://www.just-eat.co.uk/restaurants-birashwamys-ig6/menu,5
Bishaal,Curry,6 Staple Tye Shopping Centre Harlow,Essex,CM18,7PJ,http://www.just-eat.co.uk/restaurants-bishaal-cm18/menu,5
Bithika,Curry,2 133 Lisburn Road,Belfast,BT9,7AG,http://www.just-eat.co.uk/restaurants-bithika-bt9/menu,5
Blakey's Eastern Promise,Curry,19 High Street,Lye,DY9,8LB,http://www.just-eat.co.uk/restaurants-blakeyseasternpromise-dy9/menu,5
Bloxwich Balti,Curry,107A High Street,Bloxwich,WS3,3JX,http://www.just-eat.co.uk/restaurants-bloxwich-balti/menu,5
Blue Bengal Restaurant,Curry,101 High Street West Wickham,Kent,BR4,0LT,http://www.just-eat.co.uk/restaurants-bluebengal-br4/menu,4
Blue Bengal Restaurant,Curry,101 High Street West Wickham,Kent,BR4,0LT,http://www.just-eat.co.uk/restaurants-bluebengal-br4/menu,4
Ai Sushi,Japanese,335 Caledonian Road,London,N1,1DW,http://www.just-eat.co.uk/restaurants-aisushi-n1/menu,5
Ai Sushi,Japanese,335 Caledonian Road,London,N1,1DW,http://www.just-eat.co.uk/restaurants-aisushi-n1/menu,5
Ai Sushi,Japanese,335 Caledonian Road,London,N1,1DW,http://www.just-eat.co.uk/restaurants-aisushi-n1/menu,5
Ai Sushi,Japanese,335 Caledonian Road,London,N1,1DW,http://www.just-eat.co.uk/restaurants-aisushi-n1/menu,5
Aji,Japanese,23 New Rents,Ashford,TN23,2JJ,http://www.just-eat.co.uk/restaurants-aji-tn23/menu,5
Arigato Sushi & Thai,Japanese,741 Green Lanes,London,N21,3RX,http://www.just-eat.co.uk/restaurants-arigatosushiandthai-n21/menu,4
Arigato Sushi & Thai,Japanese,741 Green Lanes,London,N21,3RX,http://www.just-eat.co.uk/restaurants-arigatosushiandthai-n21/menu,4
Ayame Sushi,Japanese,55 Newinton Green Road,London,N1,4QU,http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,5
Ayame Sushi,Japanese,55 Newinton Green Road,London,N1,4QU,http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,5
Ayame Sushi,Japanese,55 Newinton Green Road,London,N1,4QU,http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,5
Bamboo Street,Japanese,24 Osborne Street,Essex,CO2,7DA,http://www.just-eat.co.uk/restaurants-bamboostreet-co2/menu,5
Bamboo Sushi,Japanese,43 St. James's Parade,Banes,BA1,1UQ,http://www.just-eat.co.uk/restaurants-bamboosushi-ba1/menu,4
Bento,Japanese,70 Clapham Park Road,London,SW4,7BX,http://www.just-eat.co.uk/restaurants-Bento-SW4/menu,4
Bento Cafe,Japanese,9 Parkway,London,NW1,7PG,http://www.just-eat.co.uk/restaurants-bentocafe-nw1/menu,5
Bento Cafe,Japanese,9 Parkway,London,NW1,7PG,http://www.just-eat.co.uk/restaurants-bentocafe-nw1/menu,5
Bento Ramen,Japanese,29-31 Parkway,London,NW1,7PN,http://www.just-eat.co.uk/restaurants-bentoramen-nw1/menu,5
Bite East,Japanese,52 Port Street,Stirling,FK8,2LJ,http://www.just-eat.co.uk/restaurants-biteeast-fk8/menu,5
A M Mians,Kebab,60 Great Moor Street,Bolton,BL1,1SN,http://www.just-eat.co.uk/restaurants-ammians-bl1/menu,5
A M Mians,Kebab,60 Great Moor Street,Bolton,BL1,1SN,http://www.just-eat.co.uk/restaurants-ammians-bl1/menu,5
A6 Grill,Kebab,279 Buxton Road,Cheshire,SK2,7NR,http://www.just-eat.co.uk/restaurants-a6-grill-stockport/menu,5
AA Charcoal Grill,Kebab,41 Lewes Road,Woodingdean,BN2,3HQ,http://www.just-eat.co.uk/restaurants-aa-charcoal-grill-woodingdean/menu,4
AA Charcoal Grill,Kebab,41 Lewes Road,Woodingdean,BN2,3HQ,http://www.just-eat.co.uk/restaurants-aa-charcoal-grill-woodingdean/menu,4
Aadams Authentic Grill,Kebab,Unit 2a Trafford Road,Salford,M5,3AW,http://www.just-eat.co.uk/restaurants-aadams-m5/menu,4
Abaseen,Kebab,999 Stockport Road,Manchester,M19,2SY,http://www.just-eat.co.uk/restaurants-abaseen-m19/menu,5
Abaseen,Kebab,999 Stockport Road,Manchester,M19,2SY,http://www.just-eat.co.uk/restaurants-abaseen-m19/menu,5
Abduls Rusholme,Kebab,121 Wilmslow Road,Manchester,M14,5AN,http://www.just-eat.co.uk/restaurants-abdulsrusholme-m14/menu,4
Aberkenfig Kebab & Pizza House,Kebab,103 Bridgend Road Aberkenfig,Bridgend,CF32,9AP,http://www.just-eat.co.uk/restaurants-aberkenfigkebab-cf32/menu,5
Abi's Kebab,Kebab,4 Maristow Street,Wiltshire,BA13,3DN,http://www.just-eat.co.uk/restaurants-abis-kebab-westbury/menu,5
Abra-Kebab-Ra,Kebab,22a Dragonville Industrial Estate,Durham,DH1,2XH,http://www.just-eat.co.uk/restaurants-Abra-Kebab-Ra-dh1/menu,4
Acomb Kebab House,Kebab,2 Front Street,York,YO24,3BQ,http://www.just-eat.co.uk/restaurants-AcambKebab-YO24/menu,5
Addlestone Charcoal Grill,Kebab,139-141 Station Road,Addlestone,KT15,2AT,http://www.just-eat.co.uk/restaurants-addlestone-charcoal-grill-addlestone/menu,5
Adlington Mama Mia,Kebab,17 Market Street,Lancashire,PR7,4HE,http://www.just-eat.co.uk/restaurants-adlingtonmamamia-pr7/menu,5
Adlington Mama Mia,Kebab,17 Market Street,Lancashire,PR7,4HE,http://www.just-eat.co.uk/restaurants-adlingtonmamamia-pr7/menu,5
Admirals Fish & Chips & Kebabs,Kebab,60 Queen Street,Portsmouth,PO1,3HW,http://www.just-eat.co.uk/restaurants-admirals-po1/menu,5
Adonis Pizza & Grill,Kebab,14 London Road,StanfordLeHope,SS17,0LL,http://www.just-eat.co.uk/restaurants-adonispizzaandgrill-ss17/menu,5
AFC,Kebab,47/53 Bute Street,Luton,LU1,2EP,http://www.just-eat.co.uk/restaurants-afc-lu1/menu,4
Afghan Kebab Takeaway,Kebab,3 Westmorland Road,Newcastle,NE1,4EQ,http://www.just-eat.co.uk/restaurants-afghankebab-ne1/menu,4
AJ Takeaway,Kebab,Front of M4 Karting Center A429 Holly Bush Corner,Chippenham,SN14,6BT,http://www.just-eat.co.uk/restaurants-ajs-sn14/menu,5
AJ's Chicken,Kebab,1243 Bourges Bolevard,Peterborough,PE1,2AU,http://www.just-eat.co.uk/restaurants-ajschicken-pe1/menu,4
Al Kebab Hut,Kebab,3 Stratford Road,MiltonKeynes,MK13,7LY,http://www.just-eat.co.uk/restaurants-al-kebab-hut-milton-keynes/menu,3
Al Kebab Hut,Kebab,3 Stratford Road,MiltonKeynes,MK13,7LY,http://www.just-eat.co.uk/restaurants-al-kebab-hut-milton-keynes/menu,3
Al Pacino's,Kebab,98 Granville rd,Portadown,BT63,5DW,http://www.just-eat.co.uk/restaurants-alpacinos-bt63/menu,5
